feature	importance
sumf2	0.0008216804287303367
cfc1	0.0008213316872990074
pdxdc1	0.0008184552357501512
mrc1	0.000816033334588153
gp2	0.0008145934290517094
cfh	0.0008101412561656475
f3	0.0008020781087075654
mmp12	0.0007987662832925129
cxcl10	0.000798739593350931
epha10	0.0007966637017890935
l1cam	0.000793932573704467
vcan	0.0007888775107200381
rnase1	0.000787675597690858
vsig4	0.0007839686795179612
cd83	0.0007839160537061311
col6a3	0.0007832442040419285
lgals4	0.0007820465721888277
aldh3a1	0.0007753429892219988
gcg	0.0007750353509816452
pcsk9	0.0007742260003378103
clec5a	0.0007727310646706273
cdh2	0.0007709623090225458
rspo1	0.0007705161455170803
prss8	0.0007688211285420775
lsm8	0.0007646120892538427
pglyrp4	0.0007631739015237162
ezr	0.0007621956839058769
cd99l2	0.0007616572996236245
cd5	0.0007596094074573265
sele	0.0007588335452824068
dctpp1	0.000758422874481781
ceacam1	0.0007572238297507065
odam	0.0007558097180909598
col9a1	0.000753156116987042
phospho1	0.0007523391675458434
plxdc2	0.0007518118224662579
itga5	0.0007516185095625365
crisp2	0.0007508129497705152
cd302	0.0007507438305774264
tff3	0.000749240738940525
sult2a1	0.0007483349169814077
cd2	0.0007483179440274561
mcemp1	0.0007449603484105677
ccn5	0.0007447414965864322
ghrhr	0.0007401078245725791
dpp4	0.0007392719146810029
extl1	0.0007380958933175708
atp6ap2	0.0007336436967689046
fgf19	0.0007334058315225432
gsr	0.0007322925944760523
tff2	0.0007315719904655402
crisp3	0.0007305070073351713
fstl3	0.0007273595611236649
tff1	0.0007263732612259173
tgoln2	0.0007229243153141754
thy1	0.0007226322630193646
atrn	0.000721766199460104
xg	0.0007202199972511733
tnfrsf12a	0.0007191302435716141
leo1	0.000715165875204355
tmprss5	0.0007142626937788282
nxph1	0.0007139692454608196
il17d	0.0007124148052967362
clec3b	0.000710176527190737
sel1l	0.0007052932697924283
dpep2	0.0007044932484294924
top1	0.0007037421100252368
mmp3	0.0007030112318113121
crtac1	0.0007022884102518812
c1rl	0.0007021851637723487
scgn	0.0007016827270869547
nptx1	0.000701140853111767
clec7a	0.0006993513082087535
nfasc	0.0006992038171474073
tnr	0.0006991902075061707
smarca2	0.0006975221817307768
cd300c	0.0006965068258638393
fkbp7	0.0006925231749299891
lefty2	0.000692471208077968
pamr1	0.0006897506995469504
il4	0.0006878282042287747
apoa4	0.0006869310461304737
gal	0.0006868691719666931
crlf1	0.0006834084595815814
agr2	0.0006832544882435443
sparcl1	0.0006830566883520774
acp6	0.0006828223045718987
man1a2	0.000682251434227714
ceacam18	0.0006786479177393382
col4a1	0.0006772105382562555
upk3a	0.0006758299765234801
clec4c	0.0006756337005351693
pilrb	0.0006744632585484002
lrp2	0.0006734720322908612
retn	0.0006700855318474963
cdh6	0.0006699782506044958
atf2	0.0006684566831169422
rgma	0.0006683146201366869
enpp2	0.0006674132891988501
ccl18	0.0006665560278397403
dsg4	0.0006656585295742134
dbh	0.0006639412750015335
