feature,importance
fap,0.000862008035629285
il31,0.0008602710836453832
asah2,0.0008550323985292376
ceacam18,0.0008510323796407538
krt6c,0.0008501600315602997
ung,0.0008485555847578224
fshb,0.0008448872158850842
acp1,0.0008393463410371282
stat2,0.0008374487581799092
cfp,0.0008361660839492181
leg1,0.0008339376676362179
ap3b1,0.0008329311495338232
tp53i3,0.0008327787725619793
atg16l1,0.0008317970664525963
frmd4b,0.0008287273671216816
npr1,0.0008248993301371577
sowaha,0.0008201389305005267
capn3,0.0008165961969845573
dnajb6,0.0008139049451534605
ccl8,0.000809042086307088
prkar2a,0.0008072099920489699
art5,0.0008063736859848302
hexim1,0.0008057071251991458
pde4d,0.0008056369178941575
uhrf2,0.0008048731710663967
ccer2,0.0008028697900322344
tia1,0.0008003827503917191
adamts16,0.0007997959971435811
ghrl,0.0007950315845352813
bpifb1,0.0007941733451818664
sdccag8,0.0007935975058865187
pklr,0.0007932641384756048
arhgef10,0.0007889054605293218
plxdc1,0.0007879270532206658
gli2,0.0007864132020331462
mertk,0.0007839554384260621
prss2,0.0007839058953903916
clec1b,0.0007813082843645671
gnpda1,0.0007807638333820978
plxnb2,0.0007802061596726012
dcbld2,0.0007788652491487926
bcl2l1,0.0007787825188323289
hnrnpk,0.0007786516110165686
bola2_bola2b,0.0007772977272399405
doc2b,0.0007769967002504486
jchain,0.0007765732741989071
aspn,0.0007760874011911515
mmut,0.0007751653696333545
kifbp,0.0007750749974141506
usp47,0.0007730714358329545
ctf1,0.0007730151196859653
psg1,0.0007709229058349048
hsdl2,0.0007665516310837728
sarg,0.0007602411975526933
c7orf50,0.0007598875426084906
nck2,0.0007594920505330772
nudt5,0.0007557447953564251
igsf9,0.0007545441894961552
tbcc,0.0007533167359273957
zp3,0.0007531810771247815
c1galt1c1,0.0007506001435754722
crtap,0.000750062021583666
fbp1,0.0007497372421836847
dbnl,0.0007493471830944948
inhbb,0.0007491654778998184
gnpda2,0.000748067674977049
cc2d1a,0.0007476160625724476
tnpo1,0.0007460359322168451
psmd1,0.0007453592985553893
chrm1,0.0007432794092293924
tsc22d1,0.0007432680366834402
uxs1,0.0007432395325093618
trdmt1,0.0007422514716447971
ppm1b,0.0007415298211932361
cbln4,0.0007414509672479891
cdh15,0.0007388816165060097
pdrg1,0.0007371481281124243
rp2,0.0007370990532017526
hdgfl2,0.000735625568082328
flt3lg,0.0007354785194174238
scamp3,0.0007353914413202778
foxo1,0.0007306947916570206
cpxm1,0.0007305657521680352
comt,0.0007285784682901645
pgm2,0.0007281903558278713
paxx,0.0007281872485170455
defb118,0.0007279990545211379
acot13,0.000727608985741878
ca6,0.0007254576819061676
clec2l,0.0007234546750614695
fbn2,0.0007225300535134393
dusp13,0.0007169358620472207
gadd45b,0.0007168139553136657
gngt1,0.000716150404130335
naaa,0.0007152910820628674
mcam,0.0007152051707793674
kif1c,0.0007125475869513753
ubac1,0.0007091225714176702
cntf,0.000708211349626579
naprt,0.0007064255743873275
tpm3,0.0007039481163858707
nap1l4,0.0007020080310656868
map1lc3b2,0.0007018552306792899
sh3bgrl2,0.0006957530685874725
ivd,0.0006956703600049474
ca11,0.0006948049945056863
map2,0.0006946315110676833
il4,0.0006939827089277386
ahcy,0.0006932426616514822
col1a1,0.0006909544145262873
rps10,0.0006907117944229035
itpr1,0.0006901196182370832
gsn,0.0006896697890609384
igfbp3,0.0006895253805417814
bloc1s2,0.0006893057772377853
kynu,0.0006889267618775442
atxn3,0.0006887059298455725
dbi,0.0006838404649882153
lactb2,0.0006834926109636635
cnp,0.0006822192947024947
fadd,0.0006811042401872688
enpp5,0.0006774559983741994
rnaseh2a,0.0006731006200039398
iglc2,0.0006710297241195053
